ecli,articles_considered,judgment_date
ECLI:CE:ECHR:2003:1204JUD006043100,6,2003-12-04
ECLI:CE:ECHR:2003:1204JUD006043100,41,2003-12-04
ECLI:CE:ECHR:2003:1204JUD006043100,P1,2003-12-04
ECLI:CE:ECHR:2009:0526JUD002576303,3,2009-05-26
ECLI:CE:ECHR:2005:1206JUD002731095,6,2005-12-06
ECLI:CE:ECHR:2005:1206JUD002731095,8,2005-12-06
ECLI:CE:ECHR:2005:1206JUD002731095,41,2005-12-06
ECLI:CE:ECHR:2011:0412JUD005666408,3,2011-04-12
ECLI:CE:ECHR:2011:0412JUD005666408,41,2011-04-12
ECLI:CE:ECHR:1983:0224JUD000752576,41,1983-02-24
ECLI:CE:ECHR:2002:1115JUD005061599,6,2002-11-15
ECLI:CE:ECHR:2002:1115JUD005061599,41,2002-11-15
ECLI:CE:ECHR:2013:0423JUD001388505,6,2013-04-23
ECLI:CE:ECHR:2013:0423JUD001388505,35,2013-04-23
ECLI:CE:ECHR:2010:0715JUD004417406,P1,2010-07-15
ECLI:CE:ECHR:2012:1127JUD003737902,3,2012-11-27
ECLI:CE:ECHR:2012:1127JUD003737902,8,2012-11-27
ECLI:CE:ECHR:2017:0530JUD003260012,8,2017-05-30
ECLI:CE:ECHR:2001:1211JUD005166799,6,2001-12-11
ECLI:CE:ECHR:2001:1211JUD005166799,41,2001-12-11
ECLI:CE:ECHR:2006:1219JUD005598300,2,2006-12-19
ECLI:CE:ECHR:2006:1219JUD005598300,13,2006-12-19
ECLI:CE:ECHR:2006:1219JUD005598300,14,2006-12-19
ECLI:CE:ECHR:2006:1219JUD005598300,41,2006-12-19
ECLI:CE:ECHR:1994:0718JUD001480489,6,1994-07-18
ECLI:CE:ECHR:1994:0718JUD001480489,P1,1994-07-18
ECLI:CE:ECHR:1994:0718JUD001480489,41,1994-07-18
ECLI:CE:ECHR:1991:0218JUD001231386,8,1991-02-18
ECLI:CE:ECHR:1991:0218JUD001231386,14,1991-02-18
ECLI:CE:ECHR:1991:0218JUD001231386,3,1991-02-18
ECLI:CE:ECHR:1991:0218JUD001231386,7,1991-02-18
ECLI:CE:ECHR:1991:0218JUD001231386,41,1991-02-18
ECLI:CE:ECHR:2003:0430JUD005492600,6,2003-04-30
ECLI:CE:ECHR:2003:0430JUD005492600,41,2003-04-30
ECLI:CE:ECHR:1996:1024JUD002250093,8,1996-10-24
ECLI:CE:ECHR:2006:1130JUD007510101,6,2006-11-30
ECLI:CE:ECHR:2006:1130JUD007510101,41,2006-11-30
ECLI:CE:ECHR:2006:1130JUD007510101,P7,2006-11-30
ECLI:CE:ECHR:2003:0306JUD005662500,6,2003-03-06
ECLI:CE:ECHR:2003:0306JUD005662500,41,2003-03-06
ECLI:CE:ECHR:2005:0322JUD002829095,2,2005-03-22
ECLI:CE:ECHR:2005:0322JUD002829095,3,2005-03-22
ECLI:CE:ECHR:2005:0322JUD002829095,13,2005-03-22
ECLI:CE:ECHR:2005:0322JUD002829095,35,2005-03-22
ECLI:CE:ECHR:2005:0322JUD002829095,41,2005-03-22
ECLI:CE:ECHR:2009:0414JUD007109001,3,2009-04-14
ECLI:CE:ECHR:2009:0414JUD007109001,41,2009-04-14
ECLI:CE:ECHR:2001:0426JUD004763199,6,2001-04-26
ECLI:CE:ECHR:2001:0426JUD004763199,37,2001-04-26
ECLI:CE:ECHR:2001:0426JUD004763199,39,2001-04-26
ECLI:CE:ECHR:2012:1106JUD003038605,35,2012-11-06
ECLI:CE:ECHR:2012:1106JUD003038605,P1,2012-11-06
ECLI:CE:ECHR:1992:0625JUD001377888,6,1992-06-25
ECLI:CE:ECHR:1992:0625JUD001377888,10,1992-06-25
ECLI:CE:ECHR:1992:0625JUD001377888,41,1992-06-25
ECLI:CE:ECHR:2019:0411JUD003808912,3,2019-04-11
ECLI:CE:ECHR:2000:0622JUD004309098,6,2000-06-22
ECLI:CE:ECHR:2000:0622JUD004309098,37,2000-06-22
ECLI:CE:ECHR:2000:0622JUD004309098,38,2000-06-22
ECLI:CE:ECHR:2000:0622JUD004309098,41,2000-06-22
ECLI:CE:ECHR:2000:0622JUD004309098,39,2000-06-22
ECLI:CE:ECHR:2021:0921JUD007420916,6,2021-09-21
ECLI:CE:ECHR:2021:0921JUD007420916,37,2021-09-21
ECLI:CE:ECHR:2021:0921JUD007420916,41,2021-09-21
ECLI:CE:ECHR:2021:0921JUD007420916,46,2021-09-21
ECLI:CE:ECHR:2002:0219JUD005621100,6,2002-02-19
ECLI:CE:ECHR:2002:0219JUD005621100,41,2002-02-19
ECLI:CE:ECHR:2014:0923JUD004615411,P1,2014-09-23
ECLI:CE:ECHR:2003:1218JUD005794400,6,2003-12-18
ECLI:CE:ECHR:2003:1218JUD005794400,29,2003-12-18
ECLI:CE:ECHR:2003:1218JUD005794400,41,2003-12-18
ECLI:CE:ECHR:2007:1213JUD000220903,6,2007-12-13
ECLI:CE:ECHR:2007:1213JUD000220903,13,2007-12-13
ECLI:CE:ECHR:2011:0719JUD004040908,35,2011-07-19
ECLI:CE:ECHR:2011:0719JUD004040908,41,2011-07-19
ECLI:CE:ECHR:2011:0719JUD004040908,P1,2011-07-19
ECLI:CE:ECHR:2005:1018JUD007440501,13,2005-10-18
ECLI:CE:ECHR:2005:1018JUD007440501,P1,2005-10-18
ECLI:CE:ECHR:1995:1024JUD001480789,6,1995-10-24
ECLI:CE:ECHR:1995:1024JUD001480789,13,1995-10-24
ECLI:CE:ECHR:1995:1024JUD001480789,P1,1995-10-24
ECLI:CE:ECHR:1995:1024JUD001480789,35,1995-10-24
ECLI:CE:ECHR:1995:1024JUD001480789,34,1995-10-24
ECLI:CE:ECHR:1999:1109JUD003889497,6,1999-11-09
ECLI:CE:ECHR:1999:1109JUD003889497,41,1999-11-09
ECLI:CE:ECHR:2001:0410JUD002981396,41,2001-04-10
ECLI:CE:ECHR:2001:0410JUD002981396,46,2001-04-10
ECLI:CE:ECHR:2022:0315JUD006566616,2,2022-03-15
ECLI:CE:ECHR:2022:0315JUD006566616,41,2022-03-15
ECLI:CE:ECHR:2007:0626JUD006991301,5,2007-06-26
ECLI:CE:ECHR:2019:0115JUD001693113,3,2019-01-15
ECLI:CE:ECHR:2002:0221JUD004348798,6,2002-02-21
ECLI:CE:ECHR:2002:0221JUD004348798,37,2002-02-21
ECLI:CE:ECHR:2021:0525JUD005817013,8,2021-05-25
ECLI:CE:ECHR:2021:0525JUD005817013,10,2021-05-25
ECLI:CE:ECHR:2021:0525JUD005817013,34,2021-05-25
ECLI:CE:ECHR:2007:0306JUD007333301,3,2007-03-06
ECLI:CE:ECHR:2007:0306JUD007333301,6,2007-03-06
ECLI:CE:ECHR:2007:0306JUD007333301,10,2007-03-06
ECLI:CE:ECHR:2007:0306JUD007333301,11,2007-03-06
ECLI:CE:ECHR:2007:0306JUD007333301,29,2007-03-06
ECLI:CE:ECHR:2005:0517JUD004366398,35,2005-05-17
ECLI:CE:ECHR:2005:0517JUD004366398,P1,2005-05-17
ECLI:CE:ECHR:2005:0517JUD004366398,41,2005-05-17
ECLI:CE:ECHR:1998:1028JUD002809095,6,1998-10-28
ECLI:CE:ECHR:1998:1028JUD002809095,41,1998-10-28
ECLI:CE:ECHR:2004:1110JUD006733501,7,2004-11-10
ECLI:CE:ECHR:2004:1110JUD006733501,41,2004-11-10
ECLI:CE:ECHR:2010:0610JUD002576207,8,2010-06-10
ECLI:CE:ECHR:2010:0610JUD002576207,14,2010-06-10
ECLI:CE:ECHR:2016:0621JUD003828706,2,2016-06-21
ECLI:CE:ECHR:2007:0719JUD004099198,5,2007-07-19
ECLI:CE:ECHR:2007:0719JUD004099198,6,2007-07-19
ECLI:CE:ECHR:1998:0729JUD002476794,6,1998-07-29
ECLI:CE:ECHR:1998:0729JUD002476794,41,1998-07-29
ECLI:CE:ECHR:2017:1012JUD004685213,6,2017-10-12
ECLI:CE:ECHR:2017:1012JUD004685213,13,2017-10-12
ECLI:CE:ECHR:2017:1012JUD004685213,19,2017-10-12
ECLI:CE:ECHR:2017:1012JUD004685213,37,2017-10-12
ECLI:CE:ECHR:2017:1012JUD004685213,46,2017-10-12
ECLI:CE:ECHR:2017:1012JUD004685213,P1,2017-10-12
ECLI:CE:ECHR:2020:0623JUD004154113,6,2020-06-23
ECLI:CE:ECHR:2020:0623JUD004154113,P1,2020-06-23
ECLI:CE:ECHR:2006:0706JUD003887803,6,2006-07-06
ECLI:CE:ECHR:2006:0706JUD003887803,13,2006-07-06
ECLI:CE:ECHR:2006:0706JUD003887803,29,2006-07-06
ECLI:CE:ECHR:2006:0706JUD003887803,35,2006-07-06
ECLI:CE:ECHR:2006:0706JUD003887803,41,2006-07-06
ECLI:CE:ECHR:2006:0706JUD003887803,P1,2006-07-06
ECLI:CE:ECHR:2016:0225JUD002976913,3,2016-02-25
ECLI:CE:ECHR:2016:0225JUD002976913,13,2016-02-25
ECLI:CE:ECHR:2011:0927JUD002568809,5,2011-09-27
ECLI:CE:ECHR:2011:0927JUD002568809,41,2011-09-27
ECLI:CE:ECHR:2008:0408JUD007264901,P1,2008-04-08
ECLI:CE:ECHR:1995:1122JUD002019092,7,1995-11-22
ECLI:CE:ECHR:1995:1122JUD002019092,5,1995-11-22
ECLI:CE:ECHR:1995:1122JUD002019092,10,1995-11-22
ECLI:CE:ECHR:1994:0921JUD001710190,6,1994-09-21
ECLI:CE:ECHR:1994:0921JUD001710190,35,1994-09-21
ECLI:CE:ECHR:1994:0921JUD001710190,13,1994-09-21
ECLI:CE:ECHR:2003:1009JUD005964900,6,2003-10-09
ECLI:CE:ECHR:2003:1009JUD005964900,29,2003-10-09
ECLI:CE:ECHR:2003:1009JUD005964900,41,2003-10-09
ECLI:CE:ECHR:2008:0124JUD001943604,P1,2008-01-24
ECLI:CE:ECHR:2017:0420JUD007877812,6,2017-04-20
ECLI:CE:ECHR:2019:1205JUD003932513,6,2019-12-05
ECLI:CE:ECHR:2007:0629JUD001580902,6,2007-06-29
ECLI:CE:ECHR:1999:0519JUD003984398,6,1999-05-19
ECLI:CE:ECHR:1999:0519JUD003984398,37,1999-05-19
ECLI:CE:ECHR:1999:0519JUD003984398,39,1999-05-19
ECLI:CE:ECHR:2006:1003JUD007738801,5,2006-10-03
ECLI:CE:ECHR:2006:1003JUD007738801,29,2006-10-03
ECLI:CE:ECHR:2006:1003JUD007738801,35,2006-10-03
ECLI:CE:ECHR:2006:1003JUD007738801,41,2006-10-03
ECLI:CE:ECHR:2016:1006JUD004180413,3,2016-10-06
ECLI:CE:ECHR:2016:1006JUD004180413,13,2016-10-06
ECLI:CE:ECHR:2008:0214JUD006700701,6,2008-02-14
ECLI:CE:ECHR:2006:1026JUD006565501,5,2006-10-26
ECLI:CE:ECHR:2006:1026JUD006565501,6,2006-10-26
ECLI:CE:ECHR:2006:1026JUD006565501,29,2006-10-26
ECLI:CE:ECHR:2006:1026JUD006565501,34,2006-10-26
ECLI:CE:ECHR:2006:1026JUD006565501,35,2006-10-26
ECLI:CE:ECHR:2007:0424JUD003903105,5,2007-04-24
ECLI:CE:ECHR:1999:0622JUD003312496,2,1999-06-22
ECLI:CE:ECHR:1999:0622JUD003312496,3,1999-06-22
ECLI:CE:ECHR:1999:0622JUD003312496,37,1999-06-22
ECLI:CE:ECHR:1999:0622JUD003312496,39,1999-06-22
ECLI:CE:ECHR:1999:0622JUD003312496,P6,1999-06-22
ECLI:CE:ECHR:2016:0202JUD004146509,2,2016-02-02
ECLI:CE:ECHR:2016:0202JUD004146509,3,2016-02-02
ECLI:CE:ECHR:2016:0202JUD004146509,14,2016-02-02
ECLI:CE:ECHR:2009:0730JUD004877106,6,2009-07-30
ECLI:CE:ECHR:2009:0730JUD004877106,P1,2009-07-30
ECLI:CE:ECHR:2001:0301JUD004450498,6,2001-03-01
ECLI:CE:ECHR:2001:0301JUD004450498,41,2001-03-01
ECLI:CE:ECHR:2016:1004JUD001818309,6,2016-10-04
ECLI:CE:ECHR:2004:0422JUD004965799,P1,2004-04-22
ECLI:CE:ECHR:2004:0422JUD004965799,29,2004-04-22
ECLI:CE:ECHR:2004:0422JUD004965799,35,2004-04-22
ECLI:CE:ECHR:2004:0422JUD004965799,41,2004-04-22
ECLI:CE:ECHR:2002:0228JUD005109599,6,2002-02-28
ECLI:CE:ECHR:2002:0228JUD005109599,41,2002-02-28
ECLI:CE:ECHR:2004:0527JUD006674601,6,2004-05-27
ECLI:CE:ECHR:2004:0527JUD006674601,8,2004-05-27
ECLI:CE:ECHR:2004:0527JUD006674601,13,2004-05-27
ECLI:CE:ECHR:2004:0527JUD006674601,14,2004-05-27
ECLI:CE:ECHR:2004:0527JUD006674601,41,2004-05-27
ECLI:CE:ECHR:2004:0527JUD006674601,P1,2004-05-27
ECLI:CE:ECHR:2006:1221JUD000957703,6,2006-12-21
ECLI:CE:ECHR:2006:1221JUD000957703,29,2006-12-21
ECLI:CE:ECHR:2006:1221JUD000957703,35,2006-12-21
ECLI:CE:ECHR:2006:1221JUD000957703,41,2006-12-21
ECLI:CE:ECHR:2005:0616JUD005069199,6,2005-06-16
ECLI:CE:ECHR:2005:0616JUD005069199,10,2005-06-16
ECLI:CE:ECHR:2005:0616JUD005069199,29,2005-06-16
ECLI:CE:ECHR:2005:0616JUD005069199,41,2005-06-16
ECLI:CE:ECHR:2001:1004JUD004429698,6,2001-10-04
ECLI:CE:ECHR:2001:1004JUD004429698,37,2001-10-04
ECLI:CE:ECHR:2001:1004JUD004429698,38,2001-10-04
ECLI:CE:ECHR:2001:1004JUD004429698,39,2001-10-04
ECLI:CE:ECHR:2010:0126JUD005765300,5,2010-01-26
ECLI:CE:ECHR:2006:0110JUD005379600,29,2006-01-10
ECLI:CE:ECHR:2006:0110JUD005379600,41,2006-01-10
ECLI:CE:ECHR:2006:0110JUD005379600,P1,2006-01-10
ECLI:CE:ECHR:2009:0623JUD002744403,6,2009-06-23
ECLI:CE:ECHR:2009:0623JUD002744403,P1,2009-06-23
ECLI:CE:ECHR:2002:1126JUD003654197,14,2002-11-26
ECLI:CE:ECHR:2002:1126JUD003654197,P1,2002-11-26
ECLI:CE:ECHR:2002:1126JUD003654197,41,2002-11-26
ECLI:CE:ECHR:2009:0210JUD003172005,P1,2009-02-10
ECLI:CE:ECHR:2001:0301JUD003948798,6,2001-03-01
ECLI:CE:ECHR:2001:0301JUD003948798,34,2001-03-01
ECLI:CE:ECHR:2001:0301JUD003948798,41,2001-03-01
ECLI:CE:ECHR:2001:0717JUD002945595,6,2001-07-17
ECLI:CE:ECHR:2001:0717JUD002945595,41,2001-07-17
ECLI:CE:ECHR:2009:1217JUD000327108,6,2009-12-17
ECLI:CE:ECHR:2015:0521JUD001357609,6,2015-05-21
ECLI:CE:ECHR:2015:0521JUD001357609,13,2015-05-21
ECLI:CE:ECHR:2005:0421JUD000967303,6,2005-04-21
ECLI:CE:ECHR:2005:0421JUD000967303,29,2005-04-21
ECLI:CE:ECHR:2005:0421JUD000967303,13,2005-04-21
ECLI:CE:ECHR:2005:0421JUD000967303,41,2005-04-21
ECLI:CE:ECHR:2008:1204JUD004877506,29,2008-12-04
ECLI:CE:ECHR:2008:1204JUD004877506,41,2008-12-04
ECLI:CE:ECHR:2008:1204JUD004877506,P1,2008-12-04
ECLI:CE:ECHR:2002:1126JUD002720995,6,2002-11-26
ECLI:CE:ECHR:2002:1126JUD002720995,10,2002-11-26
ECLI:CE:ECHR:2002:1126JUD002720995,37,2002-11-26
ECLI:CE:ECHR:2002:1126JUD002720995,39,2002-11-26
ECLI:CE:ECHR:2005:0602JUD004838699,6,2005-06-02
ECLI:CE:ECHR:2005:0602JUD004838699,14,2005-06-02
ECLI:CE:ECHR:2005:0602JUD004838699,41,2005-06-02
ECLI:CE:ECHR:2000:0801JUD003600997,6,2000-08-01
ECLI:CE:ECHR:2008:0117JUD003228603,P1,2008-01-17
ECLI:CE:ECHR:2020:0324JUD000460106,P1,2020-03-24
ECLI:CE:ECHR:2012:1009JUD003446108,6,2012-10-09
ECLI:CE:ECHR:2012:1009JUD003446108,P1,2012-10-09
ECLI:CE:ECHR:2017:0223JUD006429712,8,2017-02-23
ECLI:CE:ECHR:1982:0923JUD000715175,6,1982-09-23
ECLI:CE:ECHR:1982:0923JUD000715175,14,1982-09-23
ECLI:CE:ECHR:1982:0923JUD000715175,P1,1982-09-23
ECLI:CE:ECHR:1982:0923JUD000715175,41,1982-09-23
ECLI:CE:ECHR:2008:1007JUD001034605,11,2008-10-07
ECLI:CE:ECHR:2008:1007JUD001034605,29,2008-10-07
ECLI:CE:ECHR:1994:0323JUD001414688,6,1994-03-23
ECLI:CE:ECHR:1994:0323JUD001414688,41,1994-03-23
ECLI:CE:ECHR:2008:0527JUD002566803,5,2008-05-27
ECLI:CE:ECHR:2008:0527JUD002566803,6,2008-05-27
ECLI:CE:ECHR:2006:0509JUD006025500,2,2006-05-09
ECLI:CE:ECHR:2006:0509JUD006025500,6,2006-05-09
ECLI:CE:ECHR:2006:0509JUD006025500,13,2006-05-09
ECLI:CE:ECHR:2006:0509JUD006025500,41,2006-05-09
ECLI:CE:ECHR:2006:0509JUD006025500,35,2006-05-09
ECLI:CE:ECHR:2007:0315JUD001921504,6,2007-03-15
ECLI:CE:ECHR:2007:0315JUD001921504,41,2007-03-15
ECLI:CE:ECHR:2002:0228JUD005111899,6,2002-02-28
ECLI:CE:ECHR:2002:0228JUD005111899,41,2002-02-28
ECLI:CE:ECHR:2008:1204JUD002705805,9,2008-12-04
ECLI:CE:ECHR:2008:1204JUD002705805,29,2008-12-04
ECLI:CE:ECHR:2003:1204JUD005841300,6,2003-12-04
ECLI:CE:ECHR:2003:1204JUD005841300,41,2003-12-04
ECLI:CE:ECHR:2003:1204JUD005841300,P1,2003-12-04
ECLI:CE:ECHR:2018:0213JUD005490110,6,2018-02-13
ECLI:CE:ECHR:2011:0125JUD000699004,6,2011-01-25
ECLI:CE:ECHR:2011:0125JUD000699004,35,2011-01-25
ECLI:CE:ECHR:2011:0125JUD000699004,41,2011-01-25
ECLI:CE:ECHR:2011:0125JUD000699004,P1,2011-01-25
ECLI:CE:ECHR:2002:1010JUD003883097,6,2002-10-10
ECLI:CE:ECHR:2002:1010JUD003883097,41,2002-10-10
ECLI:CE:ECHR:2014:0128JUD000178004,P1,2014-01-28
ECLI:CE:ECHR:2008:1104JUD001277606,P1,2008-11-04
ECLI:CE:ECHR:2003:1028JUD005907200,6,2003-10-28
ECLI:CE:ECHR:2003:1028JUD005907200,41,2003-10-28
ECLI:CE:ECHR:2011:0310JUD004176908,6,2011-03-10
ECLI:CE:ECHR:2011:0310JUD004176908,13,2011-03-10
ECLI:CE:ECHR:2014:1113JUD002459708,5,2014-11-13
ECLI:CE:ECHR:2021:1109JUD006141715,6,2021-11-09
ECLI:CE:ECHR:2000:0502JUD002613295,10,2000-05-02
ECLI:CE:ECHR:2000:0502JUD002613295,41,2000-05-02
ECLI:CE:ECHR:2003:0701JUD002917895,2,2003-07-01
ECLI:CE:ECHR:2003:0701JUD002917895,41,2003-07-01
ECLI:CE:ECHR:2010:1007JUD000535904,13,2010-10-07
ECLI:CE:ECHR:2010:1007JUD000535904,P1,2010-10-07
ECLI:CE:ECHR:2010:1007JUD000535904,41,2010-10-07
ECLI:CE:ECHR:2017:0606JUD002299813,10,2017-06-06
ECLI:CE:ECHR:2000:1017JUD003034696,6,2000-10-17
ECLI:CE:ECHR:2000:1017JUD003034696,37,2000-10-17
ECLI:CE:ECHR:2000:1017JUD003034696,38,2000-10-17
ECLI:CE:ECHR:2000:1017JUD003034696,39,2000-10-17
ECLI:CE:ECHR:2009:0707JUD000826605,P1,2009-07-07
ECLI:CE:ECHR:2004:0729JUD005223099,6,2004-07-29
ECLI:CE:ECHR:2004:0729JUD005223099,41,2004-07-29
ECLI:CE:ECHR:2014:0225JUD004144409,5,2014-02-25
ECLI:CE:ECHR:2014:0225JUD004144409,35,2014-02-25
ECLI:CE:ECHR:2014:0225JUD004144409,41,2014-02-25
ECLI:CE:ECHR:2010:1207JUD001926804,6,2010-12-07
ECLI:CE:ECHR:2009:1208JUD000675805,3,2009-12-08
ECLI:CE:ECHR:2009:1208JUD000675805,11,2009-12-08
ECLI:CE:ECHR:2009:1208JUD000675805,35,2009-12-08
ECLI:CE:ECHR:2009:1208JUD000675805,41,2009-12-08
ECLI:CE:ECHR:2014:0422JUD003438207,5,2014-04-22
ECLI:CE:ECHR:2018:0125JUD000838910,6,2018-01-25
ECLI:CE:ECHR:2003:0213JUD003772197,10,2003-02-13
ECLI:CE:ECHR:2003:0213JUD003772197,37,2003-02-13
ECLI:CE:ECHR:2003:0213JUD003772197,38,2003-02-13
ECLI:CE:ECHR:2003:0213JUD003772197,39,2003-02-13
ECLI:CE:ECHR:2000:0208JUD002848895,6,2000-02-08
ECLI:CE:ECHR:2000:0208JUD002848895,41,2000-02-08
ECLI:CE:ECHR:2008:0424JUD001534906,5,2008-04-24
ECLI:CE:ECHR:2008:0708JUD006489401,6,2008-07-08
ECLI:CE:ECHR:2010:0713JUD002503806,41,2010-07-13
ECLI:CE:ECHR:2010:0713JUD002503806,P1,2010-07-13
ECLI:CE:ECHR:2004:0601JUD003464297,6,2004-06-01
ECLI:CE:ECHR:2004:0601JUD003464297,29,2004-06-01
ECLI:CE:ECHR:2004:0601JUD003464297,34,2004-06-01
ECLI:CE:ECHR:2004:0601JUD003464297,35,2004-06-01
ECLI:CE:ECHR:2004:0601JUD003464297,41,2004-06-01
ECLI:CE:ECHR:2004:0601JUD003464297,P1,2004-06-01
ECLI:CE:ECHR:2009:1027JUD005300799,P1,2009-10-27
ECLI:CE:ECHR:2011:0524JUD003381007,2,2011-05-24
ECLI:CE:ECHR:2011:0524JUD003381007,3,2011-05-24
ECLI:CE:ECHR:2011:0524JUD003381007,8,2011-05-24
ECLI:CE:ECHR:2011:0524JUD003381007,35,2011-05-24
ECLI:CE:ECHR:2011:0524JUD003381007,41,2011-05-24
ECLI:CE:ECHR:2011:0524JUD003381007,46,2011-05-24
ECLI:CE:ECHR:2006:0112JUD004277198,2,2006-01-12
ECLI:CE:ECHR:2006:0112JUD004277198,6,2006-01-12
ECLI:CE:ECHR:2006:0112JUD004277198,13,2006-01-12
ECLI:CE:ECHR:2006:1012JUD002111802,6,2006-10-12
ECLI:CE:ECHR:2006:1012JUD002111802,29,2006-10-12
ECLI:CE:ECHR:2006:1012JUD002111802,41,2006-10-12
ECLI:CE:ECHR:2006:1012JUD002111802,P1,2006-10-12
ECLI:CE:ECHR:2015:0203JUD003018105,8,2015-02-03
ECLI:CE:ECHR:2015:0203JUD003018105,35,2015-02-03
ECLI:CE:ECHR:2015:0203JUD003018105,41,2015-02-03
ECLI:CE:ECHR:2003:1125JUD006328600,6,2003-11-25
ECLI:CE:ECHR:2003:1125JUD006328600,41,2003-11-25
ECLI:CE:ECHR:2011:0726JUD004637209,5,2011-07-26
ECLI:CE:ECHR:2012:0726JUD003356006,6,2012-07-26
ECLI:CE:ECHR:2012:0726JUD003356006,13,2012-07-26
ECLI:CE:ECHR:2014:0722JUD004939607,6,2014-07-22
ECLI:CE:ECHR:2000:0208JUD004181998,6,2000-02-08
ECLI:CE:ECHR:2000:0208JUD004181998,41,2000-02-08
ECLI:CE:ECHR:2003:0506JUD004889899,6,2003-05-06
ECLI:CE:ECHR:2003:0506JUD004889899,10,2003-05-06
ECLI:CE:ECHR:2003:0506JUD004889899,43,2003-05-06
ECLI:CE:ECHR:2004:0608JUD006578601,6,2004-06-08
ECLI:CE:ECHR:2004:0608JUD006578601,29,2004-06-08
ECLI:CE:ECHR:2004:0608JUD006578601,35,2004-06-08
ECLI:CE:ECHR:2004:0608JUD006578601,41,2004-06-08
ECLI:CE:ECHR:2013:0416JUD001615309,35,2013-04-16
ECLI:CE:ECHR:2013:0416JUD001615309,41,2013-04-16
ECLI:CE:ECHR:2013:0416JUD001615309,P1,2013-04-16
ECLI:CE:ECHR:1988:1026JUD001058183,25,1988-10-26
ECLI:CE:ECHR:1988:1026JUD001058183,8,1988-10-26
ECLI:CE:ECHR:1988:1026JUD001058183,41,1988-10-26
ECLI:CE:ECHR:1988:1026JUD001058183,34,1988-10-26
ECLI:CE:ECHR:2007:0605JUD003986202,8,2007-06-05
ECLI:CE:ECHR:2001:0717JUD002801395,5,2001-07-17
ECLI:CE:ECHR:2001:0717JUD002801395,37,2001-07-17
ECLI:CE:ECHR:2001:0717JUD002801395,38,2001-07-17
ECLI:CE:ECHR:2001:0717JUD002801395,39,2001-07-17
ECLI:CE:ECHR:2005:1011JUD000876803,6,2005-10-11
ECLI:CE:ECHR:2005:1011JUD000876803,29,2005-10-11
ECLI:CE:ECHR:2005:1011JUD000876803,41,2005-10-11
ECLI:CE:ECHR:2013:1022JUD003534809,6,2013-10-22
ECLI:CE:ECHR:2003:0724JUD004001698,14,2003-07-24
ECLI:CE:ECHR:2003:0724JUD004001698,8,2003-07-24
ECLI:CE:ECHR:2003:0724JUD004001698,36,2003-07-24
ECLI:CE:ECHR:2003:0724JUD004001698,37,2003-07-24
ECLI:CE:ECHR:2003:0724JUD004001698,41,2003-07-24
ECLI:CE:ECHR:2006:1214JUD001302803,29,2006-12-14
ECLI:CE:ECHR:2006:1214JUD001302803,41,2006-12-14
ECLI:CE:ECHR:2006:1214JUD001302803,P1,2006-12-14
ECLI:CE:ECHR:2000:1005JUD003380496,6,2000-10-05
ECLI:CE:ECHR:2000:1005JUD003380496,41,2000-10-05
ECLI:CE:ECHR:2014:0109JUD000033009,5,2014-01-09
ECLI:CE:ECHR:2007:0612JUD001075602,6,2007-06-12
ECLI:CE:ECHR:2007:0612JUD001075602,8,2007-06-12
ECLI:CE:ECHR:2007:0612JUD001075602,13,2007-06-12
ECLI:CE:ECHR:2007:0612JUD001075602,P1,2007-06-12
ECLI:CE:ECHR:2007:0612JUD001075602,P4,2007-06-12
ECLI:CE:ECHR:2020:0326JUD000974312,6,2020-03-26
ECLI:CE:ECHR:2020:0326JUD000974312,13,2020-03-26
ECLI:CE:ECHR:2000:1107JUD004588799,6,2000-11-07
ECLI:CE:ECHR:2000:1107JUD004588799,41,2000-11-07
ECLI:CE:ECHR:2007:1108JUD001128703,5,2007-11-08
ECLI:CE:ECHR:2007:1108JUD001128703,41,2007-11-08
ECLI:CE:ECHR:2019:0305JUD005088608,6,2019-03-05
ECLI:CE:ECHR:2019:0305JUD005088608,P1,2019-03-05
ECLI:CE:ECHR:1988:0609JUD000984082,41,1988-06-09
ECLI:CE:ECHR:2014:0701JUD003662910,3,2014-07-01
ECLI:CE:ECHR:2011:0719JUD005244209,3,2011-07-19
ECLI:CE:ECHR:2011:0719JUD005244209,8,2011-07-19
ECLI:CE:ECHR:2011:0719JUD005244209,35,2011-07-19
ECLI:CE:ECHR:2011:0719JUD005244209,41,2011-07-19
ECLI:CE:ECHR:2006:0117JUD006156400,8,2006-01-17
ECLI:CE:ECHR:2007:0717JUD007306801,P1,2007-07-17
ECLI:CE:ECHR:2003:1113JUD005396800,6,2003-11-13
ECLI:CE:ECHR:2003:1113JUD005396800,29,2003-11-13
ECLI:CE:ECHR:2003:1113JUD005396800,35,2003-11-13
ECLI:CE:ECHR:2003:1113JUD005396800,41,2003-11-13
ECLI:CE:ECHR:2022:0428JUD008370017,6,2022-04-28
ECLI:CE:ECHR:2008:0722JUD000428803,6,2008-07-22
ECLI:CE:ECHR:2002:0212JUD005608900,6,2002-02-12
ECLI:CE:ECHR:2002:0212JUD005608900,41,2002-02-12
ECLI:CE:ECHR:2002:0226JUD002852595,10,2002-02-26
ECLI:CE:ECHR:2002:0226JUD002852595,41,2002-02-26
ECLI:CE:ECHR:2012:1218JUD006712501,37,2012-12-18
ECLI:CE:ECHR:2007:1018JUD003263605,6,2007-10-18
